thread_key,target_name,target_status,target_match_kind,target_match_basis,target_candidate_content_count,target_image_id,target_source_ephysFN,target_source_relpath,target_asset,target_asset_sha256
Caos-06142024-010#thread000,birdnew03,resolved,normalized exact,same animal-day selectivity sessions,1,511059d5cbd173629c95a235,Caos-06142024-005,Selectivity/2024/2024-06-14-SE-Caos-01/birdnew03.jpg,/targets/511059d5cbd173629c95a235.webp,5e4627058351f96d35540ca9de03d1937af3310260267fc1070d9b6ccca03379
Diablito-13032024-004#thread000,monkey_001_resized,resolved,normalized exact,same animal-day selectivity sessions,1,417a11e99653307e0331d39f,Diablito-13032024-003,Selectivity/2024/2024-03-13-SE-Diablito-01/monkey_001_resized.JPEG,/targets/417a11e99653307e0331d39f.webp,bf70f82f9e1494409c9342a10dbdfbcd06b3bfb228e37f3e076eb56383a0e4de
Diablito-14032024-004#thread000,ILSVRC2012_val_00001800,resolved,normalized exact,same animal-day selectivity sessions,1,cb873ca5f9966e9b1ded222b,Diablito-14032024-003,Selectivity/2024/2024-03-14-SE-Diablito-01/ILSVRC2012_val_00001800.JPEG,/targets/cb873ca5f9966e9b1ded222b.webp,f980ffdb6ab2da1ea69d94efc37ee0834a81c8f80957dacbf7cbc87f38a8c27c
Diablito-14032024-005#thread000,ILSVRC2012_val_00022021,resolved,normalized exact,same animal-day selectivity sessions,1,9169c8c0fc8471979f102350,Diablito-14032024-003,Selectivity/2024/2024-03-14-SE-Diablito-01/ILSVRC2012_val_00022021.JPEG,/targets/9169c8c0fc8471979f102350.webp,8bbce3fbbe951894df8f29ab2b683ed3319e19ff779b3437ad88ce7a5fb995fc
Diablito-14032024-006#thread000,ILSVRC2012_val_00018134,resolved,normalized exact,same animal-day selectivity sessions,1,0213a31074824a6bf7e039e7,Diablito-14032024-003,Selectivity/2024/2024-03-14-SE-Diablito-01/ILSVRC2012_val_00018134.JPEG,/targets/0213a31074824a6bf7e039e7.webp,21de7cd778301f8b1eaa2d8f46c857b7108ddbdf336df1919fe9adf68bb2230d
Diablito-21032024-003#thread000,ILSVRC2012_val_00036190,resolved,normalized exact,same animal-day selectivity sessions,1,942c5464677470c2d5b823db,Diablito-21032024-002,Selectivity/2024/2024-03-21-SE-Diablito-01/ILSVRC2012_val_00036190.JPEG,/targets/942c5464677470c2d5b823db.webp,a1e4e0f77c145b81ac045471e775fb44920ea24747fdb1bda9ef0e69f3e1749f
Diablito-21032024-004#thread000,ILSVRC2012_val_00036190,resolved,normalized exact,same animal-day selectivity sessions,1,942c5464677470c2d5b823db,Diablito-21032024-002,Selectivity/2024/2024-03-21-SE-Diablito-01/ILSVRC2012_val_00036190.JPEG,/targets/942c5464677470c2d5b823db.webp,a1e4e0f77c145b81ac045471e775fb44920ea24747fdb1bda9ef0e69f3e1749f
Diablito-21032024-005#thread000,ILSVRC2012_val_00012402,resolved,normalized exact,same animal-day selectivity sessions,1,d81f609e5ac83ee3b4b73c9e,Diablito-21032024-002,Selectivity/2024/2024-03-21-SE-Diablito-01/ILSVRC2012_val_00012402.JPEG,/targets/d81f609e5ac83ee3b4b73c9e.webp,88b826d913efea38b37e7cdcdb942fe72076db5141624a42ab6d201acc5f51cb
Diablito-21032024-006#thread000,ILSVRC2012_val_00037240,resolved,normalized exact,same animal-day selectivity sessions,1,576194e7ac2c93f1b5087c75,Diablito-21032024-002,Selectivity/2024/2024-03-21-SE-Diablito-01/ILSVRC2012_val_00037240.JPEG,/targets/576194e7ac2c93f1b5087c75.webp,d719a6416ad65cac3437b8c3898cf8a00ae53ad0a84dbbe77c65d28f1040a144
Diablito-26032024-004#thread000,ILSVRC2012_val_00022505,resolved,normalized exact,same animal-day selectivity sessions,1,b29ed0601961af38f75fd86f,Diablito-26032024-003,Selectivity/2024/2024-03-26-SE-Diablito-01/ILSVRC2012_val_00022505.JPEG,/targets/b29ed0601961af38f75fd86f.webp,fb6eeabc1a7235c1eec645a9597fbc680b758b987c275c56fb52492e890b0f8b
Diablito-26032024-006#thread000,ILSVRC2012_val_00022505,resolved,normalized exact,same animal-day selectivity sessions,1,b29ed0601961af38f75fd86f,Diablito-26032024-003,Selectivity/2024/2024-03-26-SE-Diablito-01/ILSVRC2012_val_00022505.JPEG,/targets/b29ed0601961af38f75fd86f.webp,fb6eeabc1a7235c1eec645a9597fbc680b758b987c275c56fb52492e890b0f8b
Diablito-26032024-007#thread000,ILSVRC2012_val_00045108,resolved,normalized exact,same animal-day selectivity sessions,1,e6f34b226696da4144a63c80,Diablito-26032024-003,Selectivity/2024/2024-03-26-SE-Diablito-01/ILSVRC2012_val_00045108.JPEG,/targets/e6f34b226696da4144a63c80.webp,7bf954e10013f57c3e0637e09bc594b99408ad2cce3fa3248250b15411a3dfc9
Diablito-26032024-008#thread000,ILSVRC2012_val_00039299,resolved,normalized exact,same animal-day selectivity sessions,1,3f5f931b9ea227b2ba4f9c69,Diablito-26032024-003,Selectivity/2024/2024-03-26-SE-Diablito-01/ILSVRC2012_val_00039299.JPEG,/targets/3f5f931b9ea227b2ba4f9c69.webp,59171c8e5451d1d66bf3511a2a3c4c369504e6e20ecc20efa36472fc79987a9d
Diablito-26032024-011#thread000,ILSVRC2012_val_00005613,resolved,normalized exact,same animal-day selectivity sessions,1,4cd44caea57385b4960961ef,Diablito-26032024-003,Selectivity/2024/2024-03-26-SE-Diablito-01/ILSVRC2012_val_00005613.JPEG,/targets/4cd44caea57385b4960961ef.webp,59f4311da2778d76bb2f299bba5239661d85364546e37631951df725bcd34f96
Diablito-29032024-003#thread000,ILSVRC2012_val_00034673,resolved,normalized exact,same animal-day selectivity sessions,1,ba12aad313d12c6ecdbbb319,Diablito-29032024-002,Selectivity/2024/2024-03-28-SE-Diablito-01/ILSVRC2012_val_00034673.JPEG,/targets/ba12aad313d12c6ecdbbb319.webp,968a8f7790f6df1ff1da7361eb74f2de9fcdbcf7fcec64f7b38397a293a87c47
Diablito-29032024-004#thread000,ILSVRC2012_val_00034673,resolved,normalized exact,same animal-day selectivity sessions,1,ba12aad313d12c6ecdbbb319,Diablito-29032024-002,Selectivity/2024/2024-03-28-SE-Diablito-01/ILSVRC2012_val_00034673.JPEG,/targets/ba12aad313d12c6ecdbbb319.webp,968a8f7790f6df1ff1da7361eb74f2de9fcdbcf7fcec64f7b38397a293a87c47
Diablito-02042024-003#thread000,ILSVRC2012_val_00021090,resolved,normalized exact,same animal-day selectivity sessions,1,afd93145c57472b5e2902551,Diablito-02042024-002,Selectivity/2024/2024-04-02-SE-Diablito-01/ILSVRC2012_val_00021090.JPEG,/targets/afd93145c57472b5e2902551.webp,7951a613c578d5039c3a1f50624f2605aae7ea90028cf8f1a35512a3cf725878
Diablito-02042024-004#thread000,ILSVRC2012_val_00021090,resolved,normalized exact,same animal-day selectivity sessions,1,afd93145c57472b5e2902551,Diablito-02042024-002,Selectivity/2024/2024-04-02-SE-Diablito-01/ILSVRC2012_val_00021090.JPEG,/targets/afd93145c57472b5e2902551.webp,7951a613c578d5039c3a1f50624f2605aae7ea90028cf8f1a35512a3cf725878
Diablito-05042024-003#thread000,ILSVRC2012_val_00008755,resolved,normalized exact,same animal-day selectivity sessions,1,9743dddc47585f881801f03a,Diablito-05042024-002,Selectivity/2024/2024-04-05-SE-Diablito-01/ILSVRC2012_val_00008755.JPEG,/targets/9743dddc47585f881801f03a.webp,391e88664ef1191e79024becf5d69c380463be99ad1529f7bd7719c6e9014f21
Diablito-05042024-004#thread000,09,resolved,normalized exact,same animal-day selectivity sessions,1,81229c08bd860b19a83285f9,Diablito-05042024-002,Selectivity/2024/2024-04-05-SE-Diablito-01/09.bmp,/targets/81229c08bd860b19a83285f9.webp,1bc3af6a0e55ad844bc0a04888e3ed6c8cf061d69e23ae8a3777b1bbd0d393e3
Diablito-05042024-005#thread000,09,resolved,normalized exact,same animal-day selectivity sessions,1,81229c08bd860b19a83285f9,Diablito-05042024-002,Selectivity/2024/2024-04-05-SE-Diablito-01/09.bmp,/targets/81229c08bd860b19a83285f9.webp,1bc3af6a0e55ad844bc0a04888e3ed6c8cf061d69e23ae8a3777b1bbd0d393e3
Diablito-05042024-006#thread000,stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c,resolved,normalized exact,same animal-day selectivity sessions,1,20557f9ae36893494e08c855,Diablito-05042024-002,Selectivity/2024/2024-04-05-SE-Diablito-01/stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c.jpg,/targets/20557f9ae36893494e08c855.webp,62711c2619005241734e25d60ab27819e7acc82e834169d26758991e0e600d50
Diablito-05042024-007#thread000,stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c,resolved,normalized exact,same animal-day selectivity sessions,1,20557f9ae36893494e08c855,Diablito-05042024-002,Selectivity/2024/2024-04-05-SE-Diablito-01/stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c.jpg,/targets/20557f9ae36893494e08c855.webp,62711c2619005241734e25d60ab27819e7acc82e834169d26758991e0e600d50
Diablito-10042024-004#thread000,ILSVRC2012_val_00026139,resolved,normalized exact,same animal-day selectivity sessions,1,9ee2415454c0980773d13b62,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/ILSVRC2012_val_00026139.JPEG,/targets/9ee2415454c0980773d13b62.webp,67361a5f6908a81f720fc41574aac9b08ad6c5ff889ea5bf615d7fc494c800b9
Diablito-10042024-005#thread000,ILSVRC2012_val_00026139,resolved,normalized exact,same animal-day selectivity sessions,1,9ee2415454c0980773d13b62,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/ILSVRC2012_val_00026139.JPEG,/targets/9ee2415454c0980773d13b62.webp,67361a5f6908a81f720fc41574aac9b08ad6c5ff889ea5bf615d7fc494c800b9
Diablito-10042024-006#thread000,ILSVRC2012_val_00036790,resolved,normalized exact,same animal-day selectivity sessions,1,1cef5b7c493558d24a9dcef7,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/ILSVRC2012_val_00036790.JPEG,/targets/1cef5b7c493558d24a9dcef7.webp,458db5857e9609477c62c9e3db2def300d40b265f0c6bda8ffe10f397ff7e2fc
Diablito-10042024-007#thread000,ILSVRC2012_val_00036790,resolved,normalized exact,same animal-day selectivity sessions,1,1cef5b7c493558d24a9dcef7,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/ILSVRC2012_val_00036790.JPEG,/targets/1cef5b7c493558d24a9dcef7.webp,458db5857e9609477c62c9e3db2def300d40b265f0c6bda8ffe10f397ff7e2fc
Diablito-10042024-008#thread000,ILSVRC2012_val_00028971,resolved,normalized exact,same animal-day selectivity sessions,1,11e3190f66903f052a8dac6c,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/ILSVRC2012_val_00028971.JPEG,/targets/11e3190f66903f052a8dac6c.webp,4960d57e2ef9b6e45583aa5bb915d8a20324f1e094edcd9d7858119f5fbd1e0b
Diablito-10042024-009#thread000,n02164464_20281,resolved,normalized exact,same animal-day selectivity sessions,1,bb71d9d0009f7d06ba337e77,Diablito-10042024-003,Selectivity/2024/2024-04-10-SE-Diablito-01/n02164464_20281.JPEG,/targets/bb71d9d0009f7d06ba337e77.webp,c5f31bacb58bc24edc40dea41a15653830015f389c9cc27ff7adc2accf194205
Diablito-17042024-004#thread000,ILSVRC2012_val_00011039,resolved,normalized exact,same animal-day selectivity sessions,1,f5e6841bee1db3a857516a91,Diablito-17042024-003,Selectivity/2024/2024-04-17-SE-Diablito-01/ILSVRC2012_val_00011039.JPEG,/targets/f5e6841bee1db3a857516a91.webp,9a252846cb090066a4bf0b68112ced991600b517a21f07823c60fdda6cffcf7e
Diablito-17042024-005#thread000,ILSVRC2012_val_00011039,resolved,normalized exact,same animal-day selectivity sessions,1,f5e6841bee1db3a857516a91,Diablito-17042024-003,Selectivity/2024/2024-04-17-SE-Diablito-01/ILSVRC2012_val_00011039.JPEG,/targets/f5e6841bee1db3a857516a91.webp,9a252846cb090066a4bf0b68112ced991600b517a21f07823c60fdda6cffcf7e
Diablito-17042024-006#thread000,ILSVRC2012_val_00011039,resolved,normalized exact,same animal-day selectivity sessions,1,f5e6841bee1db3a857516a91,Diablito-17042024-003,Selectivity/2024/2024-04-17-SE-Diablito-01/ILSVRC2012_val_00011039.JPEG,/targets/f5e6841bee1db3a857516a91.webp,9a252846cb090066a4bf0b68112ced991600b517a21f07823c60fdda6cffcf7e
Diablito-22042024-004#thread000,09,resolved,normalized exact,same animal-day selectivity sessions,1,b02597e36c78b486bf969859,Diablito-22042024-003,Selectivity/2024/2024-04-22-SE-Diablito-01/09.bmp,/targets/b02597e36c78b486bf969859.webp,1bc3af6a0e55ad844bc0a04888e3ed6c8cf061d69e23ae8a3777b1bbd0d393e3
Diablito-23042024-006#thread000,pic_008_original,resolved,normalized exact,same animal-day selectivity sessions,1,73726afeac406a8317989344,Diablito-23042024-005,Reconstruction/2024/2024-04-23-RE-Diablito-01/Selectivity/pic_008_original.bmp,/targets/73726afeac406a8317989344.webp,69b8c4d41d9ca1340b77718ad16cda3cac483464fca47be128b66ec73a16c2dc
Diablito-24042024-003#thread000,ILSVRC2012_val_00026330,resolved,normalized exact,same animal-day selectivity sessions,1,1bf690956f2589b06f8339e3,Diablito-24042024-002,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00026330.JPEG,/targets/1bf690956f2589b06f8339e3.webp,1873df195ece5f0c5ea9585ac28ea901354de7376b8a3cf72cf335c2a902d068
Diablito-25042024-003#thread000,monkey_001_resized,resolved,normalized exact,same animal-day selectivity sessions,1,86771fbbe5e154958ba9697f,Diablito-25042024-002,Selectivity/2024/240425-Selectivity160plusExtra-Caos-01/monkey_001_resized.JPEG,/targets/86771fbbe5e154958ba9697f.webp,bf70f82f9e1494409c9342a10dbdfbcd06b3bfb228e37f3e076eb56383a0e4de
Diablito-25042024-004#thread000,monkey_001_resized,resolved,normalized exact,same animal-day selectivity sessions,1,86771fbbe5e154958ba9697f,Diablito-25042024-002,Selectivity/2024/240425-Selectivity160plusExtra-Caos-01/monkey_001_resized.JPEG,/targets/86771fbbe5e154958ba9697f.webp,bf70f82f9e1494409c9342a10dbdfbcd06b3bfb228e37f3e076eb56383a0e4de
Diablito-30042024-003#thread000,part8,resolved,normalized exact,same animal-day selectivity sessions,1,c263843ff31f65968a305edc,Diablito-30042024-002,Selectivity/2024/240430-Diablito-01/part8.tif,/targets/c263843ff31f65968a305edc.webp,811065cf5257f3641c509f8b170f149b1309c4aa6bbc61175ed84341a64c7dcd
Diablito-07052024-003#thread000,CIMG0947,resolved,normalized exact,same animal-day selectivity sessions,1,3b8c4e24d96d4095ab1f1b4e,Diablito-07052024-002,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/CIMG0947.JPG,/targets/3b8c4e24d96d4095ab1f1b4e.webp,f46c0d19f3ddec306e8f448d1e3f208096ae74856be4a6e34f652293fb681409
Diablito-07052024-004#thread000,ILSVRC2012_val_00049298,resolved,normalized exact,same animal-day selectivity sessions,1,1e14e453200e923195cde7e7,Diablito-07052024-002,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00049298.JPEG,/targets/1e14e453200e923195cde7e7.webp,a8b8e562f381812fa4e7c7b93f15d752d809f5b4a10b084c49d6c73516f4e20b
Diablito-07052024-005#thread000,ILSVRC2012_val_00015958,resolved,normalized exact,same animal-day selectivity sessions,1,75135c3802420848ae1435c0,Diablito-07052024-002,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00015958.JPEG,/targets/75135c3802420848ae1435c0.webp,a82fbb81824c18747ad8fdfc49b11a40ae9553261cdd54c455fca9bd254cf7f4
Diablito-07052024-006#thread000,stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c,resolved,normalized exact,same animal-day selectivity sessions,1,71897afb8b578b9fad034c72,Diablito-07052024-002,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c.jpg,/targets/71897afb8b578b9fad034c72.webp,62711c2619005241734e25d60ab27819e7acc82e834169d26758991e0e600d50
Diablito-09052024-006#thread000,mf4,resolved,normalized exact,same animal-day selectivity sessions,1,b94cb2f5d3490e797af52d7a,Diablito-09052024-005,Selectivity/2024/2024-05-09-SE-Diablito-01/mf4.jpg,/targets/b94cb2f5d3490e797af52d7a.webp,c7278cb8eca8f5bf2cbde1e61fcd1fddf50251bf1c7902ecece6364fc8366a52
Diablito-09052024-007#thread000,0352_monkey_n02484322_7985,resolved,normalized exact,same animal-day selectivity sessions,1,9141fbf52ae4a735b9247505,Diablito-09052024-005,Selectivity/2024/2024-05-09-SE-Diablito-01/0352_monkey_n02484322_7985.JPEG,/targets/9141fbf52ae4a735b9247505.webp,b8a6bd32bd059d4989d400e0a6e2629146625bbcbe299b3aee63a1dc82cda7ba
Diablito-09052024-008#thread000,0168_elephant_n02504013_446,resolved,normalized exact,same animal-day selectivity sessions,1,d570c48635477f6da0cf05be,Diablito-09052024-005,Selectivity/2024/2024-05-09-SE-Diablito-01/0168_elephant_n02504013_446.JPEG,/targets/d570c48635477f6da0cf05be.webp,c07bbcc34f95f87d9004a870b7c2a1221972987161237300629d96ba6f67bf9d
Diablito-09052024-009#thread000,0535_birdhouse_n02843684_3312,resolved,normalized exact,same animal-day selectivity sessions,1,5473afaa8d3f067fa4733d31,Diablito-09052024-005,Selectivity/2024/2024-05-09-SE-Diablito-01/0535_birdhouse_n02843684_3312.JPEG,/targets/5473afaa8d3f067fa4733d31.webp,52f68df363f4e57f019826a65649c4ce20a29d34110c6092f700d6a48794f9bc
Diablito-13052024-008#thread000,1129_zebra_n02391049_734,resolved,normalized exact,same animal-day selectivity sessions,1,25eedb11cd8d23fe62ac0d54,Diablito-13052024-007,Selectivity/2024/2024-05-13-SE-Diablito-01/1129_zebra_n02391049_734.JPEG,/targets/25eedb11cd8d23fe62ac0d54.webp,9b233ff0239ec608632b6bcd38a0e140cf00a3e9cda2effc8ef38188d2385967
Diablito-13052024-009#thread000,0352_monkey_n02487347_6030,resolved,normalized exact,same animal-day selectivity sessions,1,fd9843bd4c8bdab28e00c614,Diablito-13052024-007,Selectivity/2024/2024-05-13-SE-Diablito-01/0352_monkey_n02487347_6030.JPEG,/targets/fd9843bd4c8bdab28e00c614.webp,808cffe1b97afe989e386922b0190fc67e0d04f254665b142861d0b2fc1fbf94
Diablito-14052024-007#thread000,Caos-12082023-006_expId58_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,f58239ff8cf24e1ae086b24d,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/Caos-12082023-006_expId58_thread0_target.png,/targets/f58239ff8cf24e1ae086b24d.webp,4157d57ae0b880319437f7974b0a7c555589da21c5dc4d0b81add10802a61509
Diablito-14052024-008#thread000,Caos-12072023-007_expId56_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,7667df569453271344987d84,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/Caos-12072023-007_expId56_thread0_target.png,/targets/7667df569453271344987d84.webp,c70833f4211779c930e1e69fff4d66a99823d0cc9221c750b317ebf988105c01
Diablito-14052024-010#thread000,Caos-02012024-010_expId33_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,4f5ce2501fc9561f89ffaa94,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/Caos-02012024-010_expId33_thread0_target.png,/targets/4f5ce2501fc9561f89ffaa94.webp,af2be09becee5d3ec0c8e4796c931c058f5452825aecda659a82f1d3b7ed7b5e
Diablito-14052024-011#thread000,Caos-01112024-008_expId10_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,14c8503b023d957e8b55b20b,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/Caos-01112024-008_expId10_thread0_target.png,/targets/14c8503b023d957e8b55b20b.webp,422df90e4649f9f026e88cdf4091dc66a9c48949b2360caf3caf8f927c8706b3
Diablito-14052024-012#thread000,Caos-08112023-007_expId45_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,162cf4536a6066b859733c70,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/Caos-08112023-007_expId45_thread0_target.png,/targets/162cf4536a6066b859733c70.webp,2914996c341bf5e3a9b65b565196f712be64316b387c4247c8417f482b771d9d
Diablito-14052024-013#thread000,ABREADMAC,resolved,normalized exact,same animal-day selectivity sessions,1,71fcefe77eb9d19d4861492c,Diablito-14052024-006,Selectivity/2024/2024-05-14-SE-Diablito-01/ABREADMAC.jpg,/targets/71fcefe77eb9d19d4861492c.webp,e7c296940137740f554f7ab312f4da066a872015cda297ca00a955126c93bace
Diablito-15052024-004#thread000,Caos-01152024-005_expId14_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,600ff9ca5986189a3712bdf6,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/Caos-01152024-005_expId14_thread0_target.png,/targets/600ff9ca5986189a3712bdf6.webp,69dae152b3c4d83577479af077aa63e39aa3d494b2fbe8f77983de059c603ac2
Diablito-15052024-005#thread000,ABREADMAC,resolved,normalized exact,same animal-day selectivity sessions,1,900048a045b83d903bf89b69,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/ABREADMAC.jpg,/targets/900048a045b83d903bf89b69.webp,e7c296940137740f554f7ab312f4da066a872015cda297ca00a955126c93bace
Diablito-15052024-006#thread000,Caos-10112023-006_expId51_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,ada30819b7ffa69e8f9c5d20,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/Caos-10112023-006_expId51_thread0_target.png,/targets/ada30819b7ffa69e8f9c5d20.webp,3eca759bbc7793eeb0ed427d2218b9fbdd7b89b264efa4d95e4726131f03ee5c
Diablito-15052024-007#thread000,Caos-04122023-003_expId38_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,8908383cf66b50d64205fad8,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/Caos-04122023-003_expId38_thread0_target.png,/targets/8908383cf66b50d64205fad8.webp,285cb19214bb0325eb9ebc5d56c9aa393ad3c1ebe54dbcc4dd483200af3f6326
Diablito-15052024-008#thread000,Caos-16112023-005_expId82_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,67f08bfb90b6c77aef38dfe0,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/Caos-16112023-005_expId82_thread0_target.png,/targets/67f08bfb90b6c77aef38dfe0.webp,4afae56a20122f7e5c256cbae2bc8856d38f3ca79933e17697f6858c652d7250
Diablito-15052024-009#thread000,Caos-01162024-011_expId18_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,20953dda7fab7513b2f6042e,Diablito-15052024-003,Selectivity/2024/2024-05-15-SE-Diablito-01/Caos-01162024-011_expId18_thread0_target.png,/targets/20953dda7fab7513b2f6042e.webp,fe4c90d2556d6ab50b81ace64aa0e270a2c09ec721a3cd1fa6f16cccc881bf95
Diablito-20052024-003#thread000,color_red,resolved,normalized exact,same animal-day selectivity sessions,1,59ac3bbd4b76cc95815e5817,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/color_red.png,/targets/59ac3bbd4b76cc95815e5817.webp,b29b18fa59b6be6587dee992c6b3c6e002822dd9548b9bc3579fd8edf5474379
Diablito-20052024-004#thread000,Caos-12082023-007_expId59_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,2323bf31bf27cc0dbd3c1b58,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/Caos-12082023-007_expId59_thread0_target.png,/targets/2323bf31bf27cc0dbd3c1b58.webp,63f22bd997f7c95e2014607b70ceeeb18f2c6fc796fcee4976f6104928187988
Diablito-20052024-005#thread000,Caos-12062023-008_expId55_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,3c99f7df3469681df574baca,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/Caos-12062023-008_expId55_thread0_target.png,/targets/3c99f7df3469681df574baca.webp,6b7589dba9acaf8f43abc913038c87d4e637ef212ba2724c338accf04de803dc
Diablito-20052024-006#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,9e58ec5a16662d9de39596a4,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/0535_birdhouse_n02843684_2062.JPEG,/targets/9e58ec5a16662d9de39596a4.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Diablito-20052024-007#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,9e58ec5a16662d9de39596a4,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/0535_birdhouse_n02843684_2062.JPEG,/targets/9e58ec5a16662d9de39596a4.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Diablito-20052024-008#thread000,Caos-01172024-008_expId19_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,3841efc1d8a726911542b173,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/Caos-01172024-008_expId19_thread0_target.png,/targets/3841efc1d8a726911542b173.webp,61ed00b41cc0aa9498a34ff94db6fa7dd4d1e38c6828b23fc51f9a0ce7456b8a
Diablito-20052024-009#thread000,Caos-12112023-009_expId64_thread0_target,resolved,normalized exact,same animal-day selectivity sessions,1,0bd42e0e0973becae4306728,Diablito-20052024-002,Selectivity/2024/2024-05-20-SE-Diablito-01/Caos-12112023-009_expId64_thread0_target.png,/targets/0bd42e0e0973becae4306728.webp,680fe2edca3c21d8ac783536384e354255a9d0b17c6956167a89f51b21e950be
Diablito-28052024-004#thread000,034_0009,resolved,normalized exact,same animal-day selectivity sessions,1,8f6435efba08402a3cc39603,Diablito-28052024-003,Selectivity/2024/2024-05-28-SE-Diablito-01/034_0009.jpg,/targets/8f6435efba08402a3cc39603.webp,dedfa4685df1e3e0aa0d1b46df4d31a57dc120533abf0c68024f4b5b96308bca
Diablito-28052024-005#thread000,BigAnimate_20,resolved,normalized exact,same animal-day selectivity sessions,1,0174ccf4f68fc8f0137ac42e,Diablito-28052024-003,Selectivity/2024/2024-05-28-SE-Diablito-01/BigAnimate_20.jpg,/targets/0174ccf4f68fc8f0137ac42e.webp,4b9c358b838a4e06bccf2676e69f460b4ccecd59fda8d666ee6baea3279345f9
Diablito-28052024-006#thread000,birdnew03,resolved,normalized exact,same animal-day selectivity sessions,1,977be162239e9f284fb5f540,Diablito-28052024-003,Selectivity/2024/2024-05-28-SE-Diablito-01/birdnew03.jpg,/targets/977be162239e9f284fb5f540.webp,6e2f5d3ccf392c9ae15f507d043a1c4b382a030866d64fc55186c93d5de516a9
Diablito-30052024-003#thread000,038_0061,resolved,normalized exact,same animal-day selectivity sessions,1,cd3cce5a8c3107c4f84dacbc,Diablito-30052024-002,Selectivity/2024/2024-05-30-SE-Diablito-01/038_0061.jpg,/targets/cd3cce5a8c3107c4f84dacbc.webp,3873e8a5e9d2fd42df228d62b420fddfbbc0a789ac056ded5f92f41676ff3ee9
Diablito-30052024-004#thread000,cookpot_10,resolved,normalized exact,same animal-day selectivity sessions,1,661879a6c286074f4fd63461,Diablito-30052024-002,Selectivity/2024/2024-05-30-SE-Diablito-01/cookpot_10.jpg,/targets/661879a6c286074f4fd63461.webp,7e4c2691504eded164b8a7d651829bc6c9a2f291b0230898e80af56242eceb29
